Name,Title,Rating,Comment
Lokesh Kanyal,"







  
  
    Issue in earphone
  
",5.0 out of 5 stars,"









  
  
    
  Purchased it on 22 july and got delivered in next 2-3 days!!! But after 1 month of use, left earphone not working properly. Dont know how to log complain for accessories issue!

  
"
Abdul Qadir,"







  
  
    Display Not good as expected
  
",3.0 out of 5 stars,"









  
  
    
  If you have used iphone pro models like X, XS,XS MAX you are not gonna like it and if you are buying after 7, 8 you will like it: HENCE DONT BUY IT IF YOU HAVE ALREADY USED AND SUPER AMOLER OR OLED DISPLAYS. the diffrence is real

  
"
Amazon Customer,"







  
  
    lightning connector missing in the box.
  
",3.0 out of 5 stars,"









  
  
    
  Hi, lightning connector missing in the box.

  
"
Naveen Kumar,"







  
  
    Premium Device!!!
  
",5.0 out of 5 stars,"









  
  
    
  Overall good performance, good camera quality, Battery performance also more or less good but adaptor Super Slow

  
"
Mahesh kumar,"







  
  
    Worth for the price
  
",5.0 out of 5 stars,"









  
  
    
  No words to define such a lovely product at such a amazing price range. I got this for 64900 thanks to hdfc bank. Each and every aspect of this phone is awesome.

  
"
Vivek Gupta,"







  
  
    Go for it 😁😉❣️
  
",5.0 out of 5 stars,"









  
  
    
   Giving 5V charger 😡Taking 55k  NICE apple 🍒About phone it's good 😊😁But you will face some problem like slow charging and heating issues

  
"
Subhodip Mondal,"







  
  
    Simply The Best
  
",5.0 out of 5 stars,"









  
  
    
  Best budget friendly iPhone to buy. The display could have been better. Rest everything is beyond comparison. Overall worth every penny.

  
"
Vishnu,"







  
  
    Classs
  
",5.0 out of 5 stars,"









  
  
    
  The phone is rlly cool. First of all iPhone 11 is rlly very classy. Face recognition in dark. And amazon also gave warranty for tis product. They gave the warranty till sharp one year

  
"
Raj kamal Yadav,"







  
  
    Unmatchable Product
  
",5.0 out of 5 stars,"









  
  
    
  Bro It’s apple ❣️❣️❣️❣️No issue with phone , but I feel heating while using Net or Streaming YouTube videos.Overall No words Just wonderful & Premium Quality .Thanks Apple for Providing Unmatchable Premium Products.

  
"
sravani m.,"







  
  
    Very bad experience
  
",1.0 out of 5 stars,"









  
  
    
  I received a defective product. Exchange and return is also not easy. We need to contact Apple and get back to Amazon. Please think before buying. Badly disappointed ! Didn't expect this from Amazon. I wasted my money here

  
"
Mazin Ismail,"







  
  
    Best in Class !!
  
",4.0 out of 5 stars,"









  
  
    
  Best in this class and with a good price tag.

  
"
Aditya,"







  
  
    Can we get a original ,good and new product?
  
",5.0 out of 5 stars,"









  
  
    
  Got the good one literally works very good.Love this guy.I saw videos on YouTube that the Amazon is sending the fake mobiles but don’t trust those kind of stuff.Literally got the original one, new one and also the great trust before buying.

  
"
Ajinkya Aherrao,"







  
  
    Display yellow not satisfied at all
  
",1.0 out of 5 stars,"









  
  
    
  I have recieved iphone 11 black color as per d order...but display seems to be yellow compare to my friends iphone11 also i have cross checked display settings its all d same as my friends phone but still display doesnot look white n bright

  
"
Rahul,"







  
  
    Product Was Awesome
  
",5.0 out of 5 stars,"









  
  
    
  The camera stops in the middle sometimes all the rest.  The camera quality is also good, the cool display is also great, it is a very cool phone, do it once

  
"
Arun P Bhaskaran,"







  
  
    Good service
  
",4.0 out of 5 stars,"









  
  
    
  Thanks  Amazon received the product with in two days. I phone 11 is a good phone but in case of battery is taking more time to charge and battery life is ok better than my previous  I phone 7

  
"
guru sewak singh,"







  
  
    Battery health
  
",4.0 out of 5 stars,"









  
  
    
  Sir i am facing battery issue with my iphone 11, with only 2 month uses i have lost 2% of battery health can you suggest me any settings or resolve my issue?

  
"
Kaushal,"







  
  
    Mind boggling
  
",5.0 out of 5 stars,"









  
  
    
  iPhone is absolutely good. Delivered in given time , thumbs up for that. Got genuine iPhone. Work's very nice , camera is also working very good. I haven't faced any heating problem.

  
"
DIY J&K,"







  
  
    nice phone
  
",5.0 out of 5 stars,"









  
  
    
  the price is high. but some of the features are very interesting

  
"
Manikandan,"







  
  
    iPhone is best
  
",5.0 out of 5 stars,"









  
  
    
  Very nice phone with premium look. Software is very fast. Best iPhone

  
"
Himanshu Srivastava,"







  
  
    Very poor
  
",2.0 out of 5 stars,"









  
  
    
  Started having issues with battery life and also there is some problem with mobile network strength. 4G doesnt work properly. When answer to call and put in ears, voice surrounds in ear.

  
"
Ravi,"







  
  
    Great and Bold
  
",5.0 out of 5 stars,"









  
  
    
  The product is Great as expected.thank god for getting this in nice way😂😂😂

  
"
Aesal,"







  
  
    Packing problem it's not a packing by apple repacking product delivered
  
",1.0 out of 5 stars,"









  
  
    
  Packing problem its not a genuine company packing. I want to replace or return.

  
"
Abhinav Jain,"







  
  
    iPhone 11 after a month review.
  
",5.0 out of 5 stars,"









  
  
    
  Great camera quality. Smooth and fast OS (as compared to Android latest software upgrade).Better battery life though takes a long time with regular apple charger.Worth the value.

  
"
Manoj Kumar,"







  
  
    Defective product
  
",1.0 out of 5 stars,"









  
  
    
  Got a defective product. There is no physical damage but the voice calls are not at all clear on this phone.

  
"
manik padha,"







  
  
    Good product but poor packaging
  
",5.0 out of 5 stars,"









  
  
    
  Box was damaged. Thank god phone was safe.Very poor packaging from the vendor

  
"
Nishant,"







  
  
    Love it!!!
  
",5.0 out of 5 stars,"









  
  
    
  A tough decision to change from Android to iOS but, worth it. The camera, battery life, accessibility, sound quality is just superb from day one. Haven’t noticed any issues at all. Don’t think will switch back to Android ever!!! Cheers to Apple!

  
"
Rahul vala,"







  
  
    Best in class 💪💪
  
",5.0 out of 5 stars,"









  
  
    
  Best phone 💪💪💪

  
"
Mrudula M.,"







  
  
    Strange!
  
",3.0 out of 5 stars,"









  
  
    
  The screen sometimes, very rarely, does not work... also, strangely, I am unable to tag people on Instagram... which is very strange cause using other devices, I can... just not this phone

  
"
sheel,"







  
  
    Good under average uses
  
",3.0 out of 5 stars,"









  
  
    
  Battery is average. Camera is good under good lighting conditions but in normal light it is not upto the value. Face recognition is same as old phones no improvement

  
"
Jerry,"







  
  
    Best smartphone money can get right now !
  
",5.0 out of 5 stars,"









  
  
    
  Excellent product , my 2nd Apple Device ! Best performance you can get right now in a smartphone and which will last for 5-7 yeats

  
"
Kr Vijay Vir Singh,"







  
  
    Outstanding Product
  
",5.0 out of 5 stars,"









  
  
    
  Has to be an Outstanding Product as its Apple. 10/10.

  
"
Mohit,"







  
  
    Amazing product & safely delivered
  
",5.0 out of 5 stars,"









  
  
    
  On time delivery by Amazon & as stated by most of the customers regarding heating issue I did not find one.You can go for it as I am completely satisfied with the seller & the product.

  
"
Baby ,"







  
  
    Satisfied
  
",5.0 out of 5 stars,"









  
  
    
  Love everthing .. The colour , camera quality, bettery ... except a lil bit small for me ..Other than the size overall satisfied.

  
"
ĐRUV,"







  
  
    I Love Iphone
  
",5.0 out of 5 stars,"









  
  
    
  Very good pic quality / Battery life is bad / Iphone best

  
"
Rohit,"







  
  
    All in one package
  
",5.0 out of 5 stars,"









  
  
    
  Everything is good but when you play extensive games like call of duty, pubg, your batter will drain faster.

  
"
shweta,"







  
  
    Iphone 11
  
",5.0 out of 5 stars,"









  
  
    
  You can not get over of best in class features and camera and touch and look of course.

  
"
Divyesh Rai,"







  
  
    Best Premium Phone Under 70K
  
",5.0 out of 5 stars,"









  
  
    
  Excellent Package of battery, Camera, performance and style. Elegant product. No other phone is even near to it. I love it. I upgraded from iPhone 8, and this is just love❤️❤️❤️

  
"
Sanjay Pednekar,"







  
  
    Incoming Ring tone not upto mark
  
",2.0 out of 5 stars,"









  
  
    
  Incoming ring voice not upto mark

  
"
Dipesh PATEL,"







  
  
    phone produces heat from day1
  
",1.0 out of 5 stars,"









  
  
    
  phone produces heat from day1 even after having phone call fr 5 mins this is not expected behaviour from iphone and amazon is not helping for replace/return. I had very bad experience with amazon.

  
"
Sejal Mistry,"







  
  
    Best one  😍
  
",5.0 out of 5 stars,"









  
  
    
  Love it , got fresh item , earlier i was worried whether i would get a fresh new iphone piece or a bad piece but thanks to amazon for maintaining its own name and delivery’ing best new iphone to me 🥰🥰🤗🤗

  
"
shravan modi,"







  
  
    apple neva disappoints!
  
",5.0 out of 5 stars,"









  
  
    
  if picture quality, nightmode photography, data security, ios platform means to u, then go for it!thank goodness i didnt buy oneplus 8 :p

  
"
binu,"







  
  
    Just go for it !!
  
",5.0 out of 5 stars,"









  
  
    
  Bought this iPhone 11 a week ago but I am reviewing it now after checking it properly !!Amazing experience !!best product at this price point !!

  
"
Shivam Gupta,"







  
  
    Smart investment
  
",5.0 out of 5 stars,"









  
  
    
  Iphone 11’s battery possesses a really great real time battery backup, amazing picture quality and great dynamic dolby surrounding music quality speakers. And all other feature that justifies it’s price value. So, blindly go for it guyss.

  
"
NALIN,"







  
  
    A complete phone
  
",5.0 out of 5 stars,"









  
  
    
  Has almost all features.Only issue is the charger that comes with the phone is 5W. Charging takes 5 hrs.

  
"
Mohan Rao,"







  
  
    Battery life
  
",4.0 out of 5 stars,"









  
  
    
  Battery after full charge is draining out with in 12 hours of normal use only. Remaining featured are OK

  
"
NEL,"







  
  
    Amazing Experience with Amazon with IPHONE 11
  
",5.0 out of 5 stars,"









  
  
    
  iPhone 11 cannot be disliked..it's the best phone and an economy purchase post XR.

  
"
Balwinder singh,"







  
  
    I am happy with my iphone 11
  
",5.0 out of 5 stars,"









  
  
    
  I have received my iphone 11 on last Monday 10-08-2020 as per te given by Amazon , I am really happy with the phone & delivery time ,but o want give a suggestion that you should rap the iphone bow with bubble polythene ......rest is good 👍

  
"
DEVA,"







  
  
    its worth it
  
",4.0 out of 5 stars,"









  
  
    
  after 8 days use .nice camera 📸battery backup is excellentFace recognition is really quick and accurateprocessor performance is goodon time delivery 🚚thanks to Amazon &  Appario Retail P L

  
"
Satish,"







  
  
    Soooooooo good
  
",5.0 out of 5 stars,"









  
  
    
  Got in time with very good condition.features are osam camera clarity is just as expected superb.. every thing is soo satisfying.. love it

  
"
Amazon Customer,"







  
  
    Iphone 11
  
",5.0 out of 5 stars,"









  
  
    
  The product is too gud! Although i saw that the deleivery agent was not handling the product carefully at the time of deleivery but overall thing is that there is no damage to the product .

  
"
SADIQUE EKRAM,"







  
  
    Fabulous Cellphone
  
",5.0 out of 5 stars,"









  
  
    
  Mobile is fabulous.. Camera quality is awesome which give the actual feel. You can compare this with DSLR camera. Battery Back is good as expected. Overall mobile is brilliant and beast.

  
"
Anshul Gautam,"







  
  
    Worst Face ID lock. Poor privacy policy
  
",1.0 out of 5 stars,"









  
  
    
  The worst Face ID lock I have ever seen in any phone. I bought I-phone 11 few days ago and I registered my face ID to unlock my phone but it opens from my brother's face too... where is I phones Privacy? 👎

  
"
Emy...,"







  
  
    Loved it
  
",5.0 out of 5 stars,"









  
  
    
  Great camera, speed is good, no lag while playing games.But i don't like the battery backup. Otherwise iphone is superb. Very classy experience.

  
"
Zaheer Abbas,"







  
  
    The Future
  
",5.0 out of 5 stars,"









  
  
    
  An incredible device with lot of features and entertainment, just love it ❤️

  
"
Praveen Kosaraju,"







  
  
    Excellent
  
",5.0 out of 5 stars,"









  
  
    
  Excellent

  
"
Deepak S.,"







  
  
    First time iPhone user
  
",5.0 out of 5 stars,"









  
  
    
  Just a perfect, all round phone with every important smartphone feature implemented nicely.  Forget all the specs hype and get this for straight up simplicity, great battery life and fantastic optics.

  
"
Vikky prabhakar,"







  
  
    Go for it sochiye mt.
  
",4.0 out of 5 stars,"









  
  
    
  Display could be a reason to go for 11 proOtherwise it's a unbeatable choiceAnd i have bought this during sale. It did cost me 52749 rupee so this is a terrific discount for this amazing beauty

  
"
sirjan singh,"







  
  
    iPhone 11
  
",5.0 out of 5 stars,"









  
  
    
  Awesome phone. Go for it! Almost the same apple experience as the expensive pro mobile phones. Good for people already in the apple ecosystem with other apple devices

  
"
Jayesh r.,"







  
  
    Wrost ever service by Amazon delivery man
  
",5.0 out of 5 stars,"









  
  
    
  It's iphone its obvious it's quality product...But I am really very angry with delivery man's answer and behaviour...I have to go 15 km away from my city for collect the parcel

  
"
vivek ,"







  
  
    Good iPhone
  
",5.0 out of 5 stars,"









  
  
    
  Good condition & packed phone. Manufactured in sep2020 as per the information on back. Good quality phone. Dont get confused of fake news dont. I too was scared bit when received its all good 👍

  
"
Priyanka pandey,"







  
  
    Charger not working
  
",3.0 out of 5 stars,"









  
  
    
  The charger of this I phone doesn’t charge my phone, it stopped working and it hasn’t been 6 months since I bought this handset hence please provide replacement for my charger or repair the charger, it’s of great inconvenience

  
"
Sambit B.,"







  
  
    Great phone..definitely worth it
  
",5.0 out of 5 stars,"









  
  
    
  Great product..much better battery life than the previous versions...and the power of the bionic chip is incomparable.

  
"
brijendra yadav,"







  
  
    Fantastic iPhone highly recommend
  
",5.0 out of 5 stars,"









  
  
    
  iPhone lover I like iPhone great iPhoneBut not provided cash backAmazon castmer help line not solve problem

  
"
Anshul Goyal,"







  
  
    Best phone ever
  
",5.0 out of 5 stars,"









  
  
    
  Great product. Thanks Amazon for delivering it faster.

  
"
GC,"







  
  
    Excellent Phone at this price
  
",5.0 out of 5 stars,"









  
  
    
  Excellent phone, delivered in 2 days, works like a charm. Definitely worth buying at this price

  
"
Vaibhav kanain,"







  
  
    Got delivered original product
  
",5.0 out of 5 stars,"









  
  
    
  Despite many cases of cheating with the customers....... I got the original product everything’s great....... sound,Camera, LED screen is also good, it is worth paying your moneyRegards 🙏🏻

  
"
Shivi,"







  
  
    WOW!
  
",5.0 out of 5 stars,"









  
  
    
  If you can afford it go forThe phone is really good and I upgraded from a s7 edge so this is a really good deal

  
"
Amazon customer ,"







  
  
    Love!
  
",4.0 out of 5 stars,"









  
  
    
  If you are an iPhone lover then it's worth upgrading to this phone. Battery lasts all day and then some. Camera is Ofcourse great. Only thing is that it feels heavier especially if you are coming from iphone 6,7,8

  
"
AJT,"







  
  
    Super fun
  
",5.0 out of 5 stars,"









  
  
    
  Apple always on point as it’s product advertising is down to last details

  
"
Rishav Rai,"







  
  
    Always a great choice over android devices
  
",5.0 out of 5 stars,"









  
  
    
  Good device, features are good and provides tips very often to keep updated with the phone. I switched from iPhone 7 to 11. The experience has been great so far. Haven’t checked about the wireless charging yet.

  
"
Debasish Pradhan,"







  
  
    No comment
  
",4.0 out of 5 stars,"









  
  
    
  No earpod in this package

  
"
Abhishek Sareen,"







  
  
    Good but not great
  
",4.0 out of 5 stars,"









  
  
    
  Battery life is not that great and the charger comes in box is very disappointing as per 2020. Rest of the part is pretty great. Delivered on very next day.

  
"
Dev,"







  
  
    Need a replacement for iphone11 Earpods they aren’t working.
  
",4.0 out of 5 stars,"









  
  
    
  My phone got delivered yesterday only. The right side of war pod isnt working. It is damn disappointing. When you buy a new peoduct and u got accessories which is not working. Kindly fix this asap

  
"
Utsav shrivastava,"







  
  
    Best optimisation And premium feel
  
",5.0 out of 5 stars,"









  
  
    
  Delivered on time. The camera quality is best in segment. This is the perfect phone for optimisation and long stability. Buy this product without a second thought because u gonna love it for sure.

  
"
Neina Kumar,"







  
  
    Genuine product not fake.
  
",5.0 out of 5 stars,"









  
  
    
  I was afraid that there would be fake product as now a days its going on,. But thank GOD its genuine as i have checked its serial number on apple site.  DARSHITA ELECTRONIC is the provider. Thanks

  
"
Amazon Customer,"







  
  
    Amazing
  
",5.0 out of 5 stars,"









  
  
    
  Worth for value of money..it is not comparable with other brands

  
"
Uddalak,"







  
  
    Good Phone
  
",5.0 out of 5 stars,"









  
  
    
   Have been using since 2days and so far so good

  
"
jaswanth,"







  
  
    Marvellous Purchase...
  
",5.0 out of 5 stars,"









  
  
    
  Excellent iPhone ever... with amazing camera quality & fastest face unlocking system. Battery stands goodBought iPhone 11 128gb only fa 53k thanks to amazon for this great deal....

  
"
Swapnaneel,"







  
  
    Awesome product
  
",5.0 out of 5 stars,"









  
  
    
  Got it in big billions day offer!! Fast delivery!! Good product although

  
"
Kishan kapoor,"







  
  
    iPhone 11
  
",5.0 out of 5 stars,"









  
  
    
  Amazing product just worth the value and the big thing is got off more than ₹15,000Amazing  deal prime day sale♥️

  
"
Baruna,"







  
  
    Good phone
  
",5.0 out of 5 stars,"









  
  
    
  The phone is good and working nicely till date.  Highly recommend.

  
"
Jain C.,"







  
  
    Steve Jobs's Iphone 🙌🙌🙌
  
",5.0 out of 5 stars,"









  
  
    
  Firstly there's  no fingerprint Scanner ( so asking for Star rating 🤣) - Secondly, Experience till far In each & every dimension for Me & for everyone, It's  Amazing, Just Amazing!

  
"
GAGANDEEPSINGH,"







  
  
    Worth for every single penny
  
",5.0 out of 5 stars,"









  
  
    
  No words not to describe just awesome products Close your eyes and buy it if you need ✌🏻

  
"
Prince,"







  
  
    Nice phone thanks amazon
  
",5.0 out of 5 stars,"









  
  
    
  Nice phone and quality dammn good awesome ...camera quality too awesome .I love it thanks amazon

  
"
Yam k,"







  
  
    Heating problem
  
",1.0 out of 5 stars,"









  
  
    
  Getting heatingToo much and new phone but  battery 98%

  
"
Maslin Dsouza,"







  
  
    Good Product...
  
",5.0 out of 5 stars,"









  
  
    
  As u are aware apple products are of good quality, there’s noting else to talk about. Delivery service was excellent too. Good Overall...

  
"
Mohd Aslam,"







  
  
    My first iPhone
  
",5.0 out of 5 stars,"









  
  
    
  The delivery is very fast I got it before 48 hours.I ordered it Friday 2:00 PM and got it Sunday 10:12 Amazing delivery and same product received..The phone is awesome no heating problems.

  
"
Harish,"







  
  
    Good phone
  
",5.0 out of 5 stars,"









  
  
    
  Very good product with good camera must buy

  
"
Vasant Panchal,"







  
  
    Good phone!!
  
",5.0 out of 5 stars,"









  
  
    
  Buying iPhone 11 as a whole experience was good enough, loved the design, software & camera. Though the phone was delivered on time, i had to wait for 7 days for a 1 year old launched phone

  
"
nitin d.,"







  
  
    No return policy
  
",1.0 out of 5 stars,"









  
  
    
  Very poor performance batteryiOS badMain no return policySo pls no west moneyNo solution my problems

  
"
Mohammed Hussain,"







  
  
    Android user past 15yrs
  
",4.0 out of 5 stars,"









  
  
    
  My first iphone ever I been using android past 15yrs and now moved to IOS feeling awesome performance smoothness camera quality battery life secured all over satisfied

  
"
Sahil,"







  
  
    Excellent performance
  
",5.0 out of 5 stars,"









  
  
    
  camera is just awesom over all experience is fantastic i m loving wid this iPhone product red is fabulous

  
"
Ankur,"







  
  
    Iphone 11
  
",5.0 out of 5 stars,"









  
  
    
  Camera is awesome

  
"
Amazon Customer,"







  
  
    5 Star Product
  
",5.0 out of 5 stars,"









  
  
    
  Only simple review. 5 Star Product by Apple !! 5 Star Service/Delivery by Amazon. This is why both are the best companies & having highest Market cap. A Big thumsup to Apple 👍

  
"
Niladri Bhattacharya,"







  
  
    Superb phone
  
",5.0 out of 5 stars,"









  
  
    
  A beast in your pocket

  
"
Pranav,"







  
  
    Best Camera,Killer looks, premium  design and very handy.
  
",5.0 out of 5 stars,"









  
  
    
  Satisfied with the iphone 11Got the 128 Gb for ₹65900But Apple should give the 12 watt charger in box and the quality of the cable also should be improved.

  
"
jay,"







  
  
    iPhone 11 best in the segment
  
",5.0 out of 5 stars,"









  
  
    
  Awesome phone with great features

  
"
Abdullah Shariff,"







  
  
    Review for iPhone 11
  
",1.0 out of 5 stars,"









  
  
    
  Battery life sucks my oneplus has a better battery backup, and the camera quality is also just overrated basically its just wasting your money by buying apple products

  
"
Amazon customer,"







  
  
    Brilliant phone
  
",5.0 out of 5 stars,"









  
  
    
  Even if it has low resolution than samsung premium phones but it doesn’t look bad . Overall quality of apple is simply best. Camera quality is brilliant.Look is premium. Recommended!

  
"
Louis,"







  
  
    No problem whatsoever with the phone
  
",5.0 out of 5 stars,"









  
  
    
  Excellent product. no issues from seller Appario Ltd. Delivery exactly on time and original product. No heating issues at all as said in other reviews. Battery, performance, camera- Excellent!!!

  
"
Amazon Customer,"







  
  
    Delighted
  
",5.0 out of 5 stars,"









  
  
    
  Delighted with camera, face recognition performance.

  
"
I m dubey,"







  
  
    Excellent smartphone
  
",5.0 out of 5 stars,"









  
  
    
  Excellent battery life , camera quality is very Excellent ,good looking and a14 prfomens is very Excellent.

  
"
vamsi krishna,"







  
  
    Genuine
  
",4.0 out of 5 stars,"









  
  
    
  Recieved genuine product 128gb Red iPhone 11. Excellent Amazon.

  
"
pratik l.,"







  
  
    Best budget iphone
  
",5.0 out of 5 stars,"









  
  
    
  I was using samsung j2 2016 for 4.5 years and now upgraded to Iphone 11 directly and I must tell you that the experience this phone tends to offer you is just next level!

  
"
Mourelliose,"







  
  
    Apple any day
  
",5.0 out of 5 stars,"









  
  
    
  What more to say. Apple any day. 4 apple from amazon

  
"
Amazon Customer,"







  
  
    One of the best phone
  
",5.0 out of 5 stars,"









  
  
    
  It’s a very cool phone . Function like a breeze.. no problem anytime.. So smooth ..Moreover, purple colour is totally different and unique .

  
"
Premprakash S.,"







  
  
    Best
  
",5.0 out of 5 stars,"









  
  
    
  Product is best .I need invoice

  
"
abi,"







  
  
    Dream phone❤️
  
",5.0 out of 5 stars,"









  
  
    
  Good product good battery and camera five starMy dream phone ,happy customer ❤️

  
"
ANKIT PANDEY,"







  
  
    Value for Money
  
",5.0 out of 5 stars,"









  
  
    
  Shifted from Android to IOS and it is truly amazing. Camera quality of this phone is great with truly natural colors.This phone is a complete package and a value for money phone if u r looking to shoft from android to ios.

  
"
Rishab Jain,"







  
  
    excellent product ….
  
",5.0 out of 5 stars,"









  
  
    
  excellent product …. And i am lucky enough to receive the genuine device not the clone one....

  
"
Swayamshree Samal,"







  
  
    Battery life is very good. It lasts for 24hr of heavy use.
  
",5.0 out of 5 stars,"









  
  
    
  Apple cares for iphone. It has built a very good and lovely product.Everything in it is very good. Afterall a new experience from Android to IOS.

  
"
Sneha Kunde,"







  
  
    Beast of a Phone
  
",5.0 out of 5 stars,"









  
  
    
  So far I have no issues with the phone.Absolutely beast of a phone this is.Wonderful camera qualityEase of useBest

  
"
Sanjay,"







  
  
    Nice
  
",5.0 out of 5 stars,"









  
  
    
  Camera quality very good 😍

  
"
Lalit Malik,"







  
  
    Great service by Amazon
  
",5.0 out of 5 stars,"









  
  
    
  iPhone is always better......aside this Amazon is also best. This is my 2nd IPhone bought from Amazon. Every time i have got genuine product and also 6k instant discount on HDFC card.

  
"
Amit Saxena,"







  
  
    iPhone 11 Review
  
",1.0 out of 5 stars,"









  
  
    
  No such quality in camera or battery that one should spend Rs60,000.Instead go for one plus or Samsung

  
"
shubam,"







  
  
    Upgrade if you using Iphone X
  
",5.0 out of 5 stars,"









  
  
    
  After so long finally it is in hands. Good to but if you are using lower version of iphone below X or lower iphones.

  
"
Yashasree,"







  
  
    10/10
  
",5.0 out of 5 stars,"









  
  
    
  iPhone never disappoints you!And the purple color is just perfect 💜

  
"
Lalitha,"







  
  
    Nice but heavy
  
",4.0 out of 5 stars,"









  
  
    
  The product is good , camera quality is nice , battery life is also good . It got glass finish which looks pretty . My only concern is that it weights heavy other than that it’s a nice phone

  
"
Premal,"







  
  
    Once again iPhone 11 is undisputed winner
  
",5.0 out of 5 stars,"









  
  
    
  Battery life is improved considerably compared to previous models, recent iOS 14 makes this phone at par with excellence.

  
"
Yash Kumar,"







  
  
    Best phone for 50K
  
",5.0 out of 5 stars,"









  
  
    
  Very powerful phone, best cameras, superb dual speaker experience and great battery life.I bought it in great indian festival sale for 50K and it is worth every penny you are spending.

  
"
Rakesh,"







  
  
    Was scared but got good product
  
",5.0 out of 5 stars,"









  
  
    
  Nice product

  
"
vinita Lakra,"







  
  
    Awesome product
  
",5.0 out of 5 stars,"









  
  
    
  Excellent buy! Love this product. Original for sure. Loved the delivery timings and handling.

  
"
Ajer,"







  
  
    Thanks brother , for this Super Gift Iphone 11 , and Amazon Awesome as always!!!
  
",5.0 out of 5 stars,"









  
  
    
  Beautiful Gift from brother, An awesome gadget and early delivery and yeah awesome delivery person response.Keep up the good work Amazon✌️👍

  
"
chiranjiv gill,"







  
  
    Defective peice
  
",1.0 out of 5 stars,"









  
  
    
  Defective phone was delivered

  
"
Monix,"







  
  
    Best deal
  
",5.0 out of 5 stars,"









  
  
    
  Superb phone super fast with A13 processor got the deal with AirPod....very happy

  
"
Shamweel,"







  
  
    A better iPhone
  
",4.0 out of 5 stars,"









  
  
    
  Better camera qualityHeavier than previous phonesRest of the things remain same

  
"
nivetha kannan,"







  
  
    Ok ok phone no worth for 50k
  
",4.0 out of 5 stars,"









  
  
    
  Should buy only in offer around 46k, this is 2019 manufactured unit not 2020 model. But phone wise it’s good, use many YouTube videos regarding ios14 battery saving tips and save your battery

  
"
Harshit Singh,"







  
  
    It is awesome, a must buy product!
  
",5.0 out of 5 stars,"









  
  
    
  Loved the build quality, even the smallest parts are built with perfection and best quality stuff.

  
"
Mohammad Sarim,"







  
  
    Never buy this garbage
  
",1.0 out of 5 stars,"









  
  
    
  The best crap you can buy in this price point.

  
"
Anshuman Ghosh,"







  
  
    What aPhone!!!Bindblowing!! Out of the box
  
",5.0 out of 5 stars,"









  
  
    
  What a phone!!! Super fast delivery in challenging times by Amazon. Best phone and awesome interface.

  
"
Md Wasi Akhtar,"







  
  
    This is Value for Money💰 I Love It by Many Reasons
  
",5.0 out of 5 stars,"









  
  
    
  Awesome but battery little bit weekAfter all mast Love This One

  
"
Jay Nijap,"







  
  
    Iphone 11 🔥🔥💯💯
  
",5.0 out of 5 stars,"









  
  
    
   Apple as always....Magnificent phone...Switched from old iphone se to 11Loved it💯🔥....

  
"
Pavit batra,"







  
  
    Amazing price and delivery
  
",5.0 out of 5 stars,"









  
  
    
  Excellent as expected all accessories including got it for 46k

  
"
Amazon Customer,"







  
  
    First time iPhone user
  
",5.0 out of 5 stars,"









  
  
    
  Amazon dropped the price a month after I bought it so a bit of regret there...

  
"
Tauhid Ahmad,"







  
  
    Excellent product.
  
",5.0 out of 5 stars,"









  
  
    
  Iphone to Iphone h

  
"
sangam sourabh,"







  
  
    Very bad experience on amazon.
  
",2.0 out of 5 stars,"









  
  
    
  iphone 11 very bad product,dont waste your money,Battery life very bad,camera is very bad,and in the order box with airpod but not given the airpod,very bad experience on amazon.

  
"
Abhishek G,"







  
  
    Worst camera
  
",2.0 out of 5 stars,"









  
  
    
  worst Camera except that everything is fine compared to oneplus phone’s camera it’s nothing

  
"
Akash Awadhut,"







  
  
    Great phone
  
",5.0 out of 5 stars,"









  
  
    
  Excellent phone except for the slowest charger provided with it !

  
"
mukul bhatt,"







  
  
    Good phone in budget of 50000
  
",5.0 out of 5 stars,"









  
  
    
  Good phone. Got it for 45000 rs.If your budget is above 40 or 50000 rs always opt for iPhone.

  
"
Abhinaba D.,"







  
  
    Amazing product
  
",5.0 out of 5 stars,"









  
  
    
  My first apple product....amazing quality...face id is much secured.... camera quality is awesome perhaps the best camera ever on a smartphone....battery is a bit disappointing ❤️🔥😍🤩

  
"
Aditya Pradhan,"







  
  
    amzon please take care in futuer...don't make people frustrated
  
",1.0 out of 5 stars,"









  
  
    
  Defective phone  received after spent around 46k bucks .amzon people told i will get new phone within 48 hours but still  I am waiting  for the same.

  
"
Ratika Bansal,"







  
  
    Got a defected phone from Amazon
  
",1.0 out of 5 stars,"









  
  
    
  I received a defected iPhone from amazon there is some space at the back glass it looks like a pasting and manufacturing issue please refund my money

  
"
Lino,"







  
  
    The best I’ve purchased so far
  
",5.0 out of 5 stars,"









  
  
    
  Well i was sceptical at the start to buy an iphone online because of the negative reviews but i gave it a go and i was amazed by amazon it is 100% legit and original and no issues at all

  
"
Bijesh Balan,"







  
  
    All rounder phone
  
",5.0 out of 5 stars,"









  
  
    
  It’s a great phone. Really loved it. Only negative is ‘touch’ response . If you were a Samsung or one plus user sometimes you will feel slightly slow response when you touch the display. Otherwise no complaints.

  
"
RPM NASH,"







  
  
    Good product moderate delivery time
  
",5.0 out of 5 stars,"









  
  
    
  100% genuine product delivered by amazon and i font think i need to say anything about the phone.Delivery must speed must be improved.

  
"
