Name,Title,Rating,Comment
bhuvan,"







  
  
    Has Major Heating Issue
  
",1.0 out of 5 stars,"









  
  
    
  Imagine you’ve just purchased a 27k smartphone, initial days of it, not much screen time, no games installed just google maps, GPS that you use on your way to work and during that the phone heats up so bad that it gives heating alarm everyday within 30 mins of usage! Initially I thought it might be my car’s temperature in the morning hours but even in evening around 8 with just 30-45 mins of gps usage, boom temperature alert! Major Flaw I don’t know how people are keeping with it with higher screen time or maybe just issue with using gps but I had to eventually return it to amazon which was a smooth return and thanks to amazon for that.

  
"
Smit Modasiya,"







  
  
    Good
  
",4.0 out of 5 stars,"









  
  
    
  Except camera quality everything is just good, there are quad camera setup but third camera from top to bottom it is never working neither in portrait mode or night mode or wide angle mode or normal camera, it just never used. I think it is kind of gimmick to show that four camera setup. Apart from this the Oxygen os is just awesome as always, battery is mediocre, it runs almost a day for me. I think black onyx is much better color then the blue marble, I purchased bluemarble and it looks nice and funcky but not decent. Onyx Black is much more decent.

  
"
Ramesh Kumar,"







  
  
    Review after using two months and with updated software
  
",3.0 out of 5 stars,"









  
  
    
  Everything is good... but battery and camera is very bad.. no clarity in camera pictures and using internet watching YouTube videos will finish your battery. Need two times charging per day... if you play games forget about battery life half day gets drains....Charging so fast I am happy for that... In half hour gets 100percent...Process is fast in video editing in phone...

  
"
mansha diggal,"







  
  
    This phone is Ok. One
  
",3.0 out of 5 stars,"









  
  
    
  Finger Print reader and face unlock are working very fast.Battery life is good.But Camera Quality made me disappointed. I Never expect that One Plus can give such a cheap quality of camera. When pictures clicked it looks like the mobile picture of 10k or 15k range. Slowmo camera of this phone is not working whenever I tried it it started dimmering. It seems one plus doesn't give much attention on this model and take it for granted. In the beginning I faced many bugs. Suddenly Mobile started to heat and battery was drained quickly, Pixels of picture was torn.Processor and performance of phone is good. But again I'll say worst camera.Lookwise this is good and lightweight.

  
"
Mohd Nazir,"







  
  
    CLASSIC
  
",5.0 out of 5 stars,"









  
  
    
  I FALL IN LOVE WITH THIS PRODUCT.THE PROCESSOR OF DEVICE IS VERY GOOD.BUDGET PHONE FROM 1+EXTRAORDINARY CAMERA.CLASSIC LOOK.I USED TO PURCHASE 2 UNITS.

  
"
Kishor Mane,"







  
  
    Amazing
  
",5.0 out of 5 stars,"









  
  
    
  Amazing product go for it.... Camera great... Build quality way ahead campare to other phones.. softare too good... Additionally some more small features which are very useful...

  
"
Shiva Shankar Panyam,"







  
  
    Worst service from Amazon
  
",1.0 out of 5 stars,"









  
  
    
  There is a problem with blutooth connectivity, network connectivity and automatically mobile is getting switch off automatically I kept replacement but Amazon response was too worst I never expected such type of response, still they are not giving replacement for the mobile. Please Don't buy electronic products in Amazon ( worst service and response).

  
"
Aayushi,"







  
  
    Small Budget, Big Packet
  
",4.0 out of 5 stars,"









  
  
    
  Pros:-Selfie Camera is awesome.RAM & External Memory are beast at this range.Sound Quality is bombardier.Look is too sexy.The back has a beautiful shine and lustrour.Cons:-No earphone jack, so no wired earphones.Back camera is a bit disappointing.Battery life isn't that powerful.All together it's a good into budget phone with a lot of features and a brand name.You can go for it, I promise it won't disappoint you.

  
"
Amal Patankar,"







  
  
    A great looking phone with an amazing battery life well within the budget:)
  
",5.0 out of 5 stars,"









  
  
    
  One plus never fails to surprise. I purchased this phone for my mother who has always been a samsung user. Initially she took a while to adjust but now she is in love. The battery life and camera quality are the cherry on top of a beautiful cake. Overall the phone delivers and lives upto the one plus standards. It is fairly priced and does not burn a whole in one's pocket.Overall, we are pretty happy with this purchase. Highly recommended.

  
"
Amazon Customer,"







  
  
    A classy product!
  
",5.0 out of 5 stars,"









  
  
    
  A product which is excellent for the price it is at. Amother class creation from the 1 + stable ! Totally money's worth. Features are brilliant. However was left a bit disappointed when I discovered, it's only 1 sim phone and for head sets / earphones one has to order the earphones cable as the port has not been given. Overall the phone is really good.

  
"
Dinesh Manglani,"







  
  
    Completely Disappointed and Not Returnable
  
",1.0 out of 5 stars,"









  
  
    
  Worst phone by one plus. The front camera is worse than Realme X. The phone has too much software problems. If anyone is buying it, Remember you cannot return this item even if there is return policy. I have conversation with the amazon assistant but they doesn't took the phone back. I told them I will buy the upgraded phone OnePlus 8T but they didn't took the phone back. My worst Experience in Amazon.

  
"
Frederick Kostka,"







  
  
    Seems like I Settled with the Nord. Disappointed
  
",2.0 out of 5 stars,"









  
  
    
  So disappointed with the Nord. After all the hype created by One plus, I feel like my basic Asus Zenphone from years ago is still better.I've had the phone for 3 days and already facing significant issues.The phone heats up significantly during minimal usage. And now even when idle.Lags while switching between apps (So much for 12GB RAM!)Screen freeze so I can't receive callsFront camera quality is averageCan't believe the Nord has such basic problems. Tried connecting with their team but no response. Need a replacement or refund as it's definitely not worth 30k.

  
"
devesh,"







  
  
    Awesome phone and dam good looking in blue color I loved it so much😊😍🥳🥳
  
",5.0 out of 5 stars,"









  
  
    
  Awesome experience with this phoneOnly 2 things I don't like this phoneOne is front camera in low light is not good & 2nd one is pubg smooth extreme setting didn't get hdr alsoOther than that phone is good and amazing experience you will get and I didn't get any display greentint issueDisplay is awesome and onemore main thing the phone is looking dam beautiful in blue colour I loved it blue colour I think it is the best colour I have ever seen 😊😍🥰

  
"
varat7v2,"







  
  
    Felt like over-priced as compared to others.
  
",3.0 out of 5 stars,"









  
  
    
  I like its light-weight and comfortable design; its very easy to use all of its button and screen with single hand. However, looking at the price, I didn't like its camera quality and battery. One plus 6 was better than this though it was just 2-3K higher than this phone. I would say looking at its overall quality, its definitely over-hiked phone. I think we can get phone with equivalent features at 15-18K of another brands. I am very disappointed with its poor camera quality, as I just picked this up - thinking camera would be good compared to others phone.

  
"
Trushti   patel,"







  
  
    Fingerprint and Face unlock is completely worst...
  
",3.0 out of 5 stars,"









  
  
    
  Within 5 days I am facing problem with finger print scanner it's not not working completely, worst fingerprint and face unlock scanner not expected in OnePlus atleast...Even one plus 6 is better than one plus nord which I used previously....Result of camera is not upto the mark.Auto call recording is also not available in this phone

  
"
Gurmeet Dhaliwal,"







  
  
    Amazing camera phone one plus nord
  
",5.0 out of 5 stars,"









  
  
    
  Really loved the new one plus nord phone .. camera quality is simply amazing .sharing few pictures for reference purposes. Battery life is also too good..very light and simply amazing gadget.  As a content creator ,my focus is always towards a good camera quality nd clear videos. Thank you one plus nord ..

  
"
prashant joshi,"







  
  
    Nice Smooth Experience.....
  
",5.0 out of 5 stars,"









  
  
    
  Satisfied with this product....Many people will think that there are other better option for this price range in market according to specs....But this Oneplus Nord is a balanced package with the best ui(Oxygen OS) which will give you nice experience.....The Processor 765g is descent in its work...I never got any problem while playing heavy games till now and I know I will not get a problem in future.....If you are a moderate gamer(not heavy gamer) and wanted pretty everything in a phone with OnePlus Branding than go for it.....

  
"
Dev11,"







  
  
    I'm providing some cons about phone
  
",3.0 out of 5 stars,"









  
  
    
  I strongly recommend don't buy this phone...After one long week usage I found many bugs and many features are not present in this phone for name sake only one pluse here am listing out some cons1. If u use both sims and if u activate internet for sim1 and if u get call to to sim2 internet is disabling not even getting or unable to send normal msgs this is the biggest big. Earlier I was using redmik20pro and there is no this kind of problem2. If u disable whatsapp media visibility and try to download the images from chat it's not downloading.3. No Audio jack4. Network drop outs5. If u enable both fingerprint and face unlock face unlock is not working6. Battery also some what ok.

  
"
Akshay Govind,"







  
  
    The perfect buy
  
",5.0 out of 5 stars,"









  
  
    
  The unit that I received doesn't have the infamous display tint issue and the battery life is also excellent. Now the phone is running OOS 10.5.5 and I get an average of 7 to 8 hrs SOT with basic social media and youtube and not to mention I don't game in this phone and definitely no PUBG. Camera is not the best but sufficient for an average user like me and I believe it will be improved in the coming updates. Build quality is awesome and feels premium for a user upgrading from a below 20k phone. I use Vodadone and VoLTE isn't yet supported by vodafone for this model. It's an excellent choice if you want a premium experience under a budget.

  
"
Shivam Singh,"







  
  
    Network issue
  
",1.0 out of 5 stars,"









  
  
    
  This phone is having serious network issue.Everytime i could see while playing online games or searching on browser, it shows network connection lost so i had to switch on and off flight mode to recover the network. Thanks to Amazon that they had refunded my money

  
"
Punit chhangani,"







  
  
    Well balanced phone and worth of money
  
",5.0 out of 5 stars,"









  
  
    
  This is my first experience with One plus and If I talk about camera of this phone than you gonna absolutely love this if you like well saturated pics in day light .photos are eye pleasant and nightmode is also working good . Processor and the speed of this phone is well balanced battery life is also  good but as the company claims about the phone charging speed then there is issue cz it doesn't charge with speed as compared to other OnePlus phones but that is tolerable. Otherwise I am satisfied with this device and I m loving it .

  
"
Gayathri,"







  
  
    Super Software + Average hardware = Decent phone
  
",3.0 out of 5 stars,"









  
  
    
  Nothing much in hardware other than gorilla glass finish and Nord blue skin but software part is pretty awesome . Apt for regular use . Not fit for heavy use . Auto brightness is not so accurate . Camera is let down as said by many people . Battery not so great but fast charging is bit relief .  765G processor is decent enough for regular use . If you have trust on Oneplus you can biy .

  
"
Amazon Customer,"







  
  
    Top Notch Budget Phone
  
",5.0 out of 5 stars,"









  
  
    
  For the price of 29,999 , it really performs well . Till date I don't face any lag . Oxygen OS is cool . Camera quality is superb (excluding macro camera) "" There's no screen tint issues "" as rumoured . So dont worry about screen tinting . Thing I hate about the oxygen os is you can't record an ongoing call without the other person knowing that  you're recording their call . Because when you press record call it's says ' The call is being recorded ' both to you and the other person on the call too ! It's annoing . OnePlus should fix this issue .Battery life is descently good . Gaming performance is also good (smooth 60FPS) . But games do drain battery faster than expected . Charing speed is literally mind-blowing . I appreciate it ! Overall it's a TopNotch Budget OxygenOS phone . I recommend BUYING one for sure

  
"
Sagar sharma,"







  
  
    First impression Goes Wrong !! not expected from one plus
  
",1.0 out of 5 stars,"









  
  
    
  Not up to the Mark,Auto Call Recording not availableVoice not clear to other person callingSwitch between in ear speaker and loud speaker /Bluetooth speaker not happeningGetting hanged some timeSome google applocations auto closing like you tubeCamera app getting automatic closed

  
"
Khushboo Sharma,"







  
  
    😀😀
  
",5.0 out of 5 stars,"









  
  
    
  What can I say it's amazing.Sensor isr super quickBattery life is not badCharges super quickMusic volume is greatGreat for watching movies as screen quite huge and clearThere no headphone jack so for that separate is neededCamera is quite good

  
"
Raghvendra Porwal,"







  
  
    Poor Network issue in phone I got... Phone goes out of network in very good network condition.
  
",2.0 out of 5 stars,"









  
  
    
  1) All is well except below issue.Issue: I have two sim cards of jio operator in my phone, on daily basis after 24 hours of usage phone goes in no network condition, it can recover only through 2 ways, by rebooting the phone aur put phone in in flight mode and then again flight mode off.This is very irritating issues and it is happening from the day one in my phone.From such high price phone  i did not expect such basic network issues are exist while network is the like basic functionality of phone it should be working fine.I used to miss calls or SMS always when my phone is in no network condition.

  
"
Hari Prasad. T,"







  
  
    One PLUS NORD
  
",5.0 out of 5 stars,"









  
  
    
  Yesterday I got NORD.Super fast charging (full charge takes just 30mins)Super battery backup (It lasts more than a day - for heavy user)Camera clarity is good in front and back.Speakers are loud.Touch is too good.Over all it is a great mobile in budget.But, I fed up with Amazon ..  I booked on 5th Aug, I received in Yesterday. It takes 11 days to deliver.

  
"
Anand Gautam,"







  
  
    Most hype phone ,not fulfill our desire ,one plus should invest more money on camera
  
",4.0 out of 5 stars,"









  
  
    
  Camera is not good , it's an average,when you click photo you have to wait for some moments to then you see photo is clear but you click and instantly see the photo you found the photo is blurAlso quality of the photo is not good,you say it's an averageLow light photo it's click worst photoFront camera is also not satisfied me@battery life not good you have to charge two times a day ,for single charge it only goes 6-7 hoursThat's the reason why I gave camera nad battery 3 star starI only hope one plusAt least camera could perform well after giving updates

  
"
satish kumar,"







  
  
    Average Camera and low battery
  
",4.0 out of 5 stars,"









  
  
    
  Updating my review after 45days of usage.Pros:1) Awesome look and feel2) AMOLED screen and 90Hz refresh rate3) Sound quality is good4) Premium design5) Fast on screen Fingerprint scanner6) Quick charging7) No heating issuesCons:1) Average camera -- not expected at this price range (28K)2) No support to headphones Jack (now a days everyone is using bluetooth devices so its not a big issue)3) No led notification light4) Battery backup is low (Highly not recommended for gamers)

  
"
satish,"







  
  
    Best quality with very reasonable price.
  
",5.0 out of 5 stars,"









  
  
    
  Im proud holding and using this phone. Superb technology with stylish model.Im sure u love it.Dont go with negative reviews on camera or other quality parameters, pls buy it, u love it. ☺️

  
"
Noel Anto,"







  
  
    Awesome!!!!
  
",5.0 out of 5 stars,"









  
  
    
  Nice camera ....😋Display 😍😍Fast booting and smooth performanceValue for money🤑

  
"
Sukruthi,"







  
  
    Not happy
  
",1.0 out of 5 stars,"









  
  
    
  Defective piece was delivered. Mobile is getting switched off randomly and after 15-20 mins its getting on. Still waiting for replacement.Finally received very bad customer service from amazon, not at all satisfied. Amzon is not taking the responsibility for the product.

  
"
Santosh Dash,"







  
  
    best for price
  
",5.0 out of 5 stars,"









  
  
    
  The overall phone is great but the camera is not that good and if you are using 90hz then the battery will drain quickly thanks to wrap charge it charges 0 to 100 in 30 min.best part the screen is very good oxygen os is great and fingerprint works fast.avg gaming experience..

  
"
Dr. Arun Prasad,"







  
  
    Good deal at this cost
  
",4.0 out of 5 stars,"









  
  
    
  Screen navigation and response is better than the one plus 5 I had earlier. Battery life slightly more. Faster than many phones. Night photography and wide selfies are good. Video quality not that good. Get a white line around the moving person. Colours not very natural.

  
"
Pranav kumar,"







  
  
    Nord is best
  
",5.0 out of 5 stars,"









  
  
    
  I'm writing this review after 10 days of purchase. This nord works absolutely fine in all conditions. Some of YouTubers said negative for views. Nord display colors r better than any of the IPS display phones n u can play games in HD with NO lags, even though camera also is well optimised (after yesterday's update) . Be FUTURE READY and NEVER SETTLE ❤️OnePlus.

  
"
Akash Mandal,"







  
  
    Classic of any generation..❤️
  
",5.0 out of 5 stars,"









  
  
    
  1st of all absolutely fantastic experience... I don't face any kind of lag, no heating issue... as smooth as possible...camera is too good bt need some updates..need update on battery life..btw smooth oxygen os iss just awasom..btw night camera is the best in the segment... selfie camera is not just no ..its really good.. highly recommend this on...thnks fr the device OnePlus ❤️

  
"
Mohit k.,"







  
  
    If you wanna performance and speed go for it...
  
",4.0 out of 5 stars,"









  
  
    
  Review based on 3 days of use...Pros:1) 90Hz refresh rate is very smooth to use2) Ambient light is also good..3) Fingerprint scensor is quite good4) Oxygen OS is nice to use for daily purpose...5) Battery life is also excellent if you charge it for 30mins you will use for a day...Cons:1) Camera is not upto the mark if you are college student its good for assignment photos but not for gf photos...2) Position of camera is also not good, while using in landscape finger always touches to camera and make the camera dirty...

  
"
Afinas,"







  
  
    Display Issue is REAL
  
",2.0 out of 5 stars,"









  
  
    
  I got my nord delivered yesterday and I have found colour fading at the bottom left corner of my screen mainly at the low brightness(very noticeable).

  
"
Ipsita sahu,"







  
  
    Good phone but not the best as I thought
  
",4.0 out of 5 stars,"









  
  
    
  Fingerprint reader was good.Battery life was not much good as I've expected.And another thing is the heating issue.The phone heats up while charging and the charger too heats up with the phone.Camera quality was good but the front camera video was not good.It is not having the mirror effect we can't change it on our choice.We can change it on oppo and realme phones but here in OnePlus there's no option available to change.It's default.And the last thing I would tell is that it's not having a SD Card support.It would be better if it would have SD Card Support.Overall I'll give 4 Star to this phone.It's a good phone but it's heating issues are a bit problematic for me.

  
"
Amazon Customer,"







  
  
    Superb 👌
  
",5.0 out of 5 stars,"









  
  
    
  Superb PhoneOnePlus Nord is a good choice in the Rs 25,000 and Rs 30,000 segment. If you are an average user then it may be a good idea to go for the low-end variant with 6GB of RAM to get the best bang for the buck. If you ever wanted to buy the OnePlus 8 but the price deterred you, then the Nord is the right opportunity to get a OnePlus flagship experience for a lesser price. The Nord is a fine overall package but do not expect it to be a replacement for a true flagship device which runs the latest Snapdragon 800 series processor. Having said that good battery life and the promise of timely software upgrade makes the Nord a compelling choice under Rs 30,000.

  
"
Apoorv,"







  
  
    Green Tint On my Nord
  
",1.0 out of 5 stars,"









  
  
    
  Facing Green and pink tint on my phone... I know it's not a thing of big concern for many.. But believe me when you notice it once you won't get rid of it. It's hell annoying. After spending 30k (which is huge amount for me) I was not expecting this from OnePlus device.My only suggestion is.. if you can spend 5-6k more...then go for 7t.My feeling for nord is like...""Maza nhi aaya""I finally yesterday asked Amazon to replace the products . Now waiting for Amazon Technician. Fingure crossed

  
"
Gipin antony joseph,"







  
  
    MY REVIEW AFTER 2 WEEKS
  
",4.0 out of 5 stars,"









  
  
    
  The product is good looking ! Weight is balanced overall everything is good except two major problems, tint issue is not a big deal in Ur daily usage!One major thing is camera:Don't expect much ,it's average, not very good, just good!The other is battery life:Thought would stand at least one day ,but it's hard unless we adjust to keep the charge for the whole day ...I mean not good for a full time user !Updates improved the camera section..but just a slight improvement!Battery is strong after half of of its charged is drainedAnd finger print is just good...!

  
"
Gk,"







  
  
    Not worth the price and the OnePlus brand
  
",1.0 out of 5 stars,"









  
  
    
  I bought this phone just 15 days ago but very disappointed.The sound quality is very poor , the voice on the call is very lowly heard. 1 GB RAM of apple is way better than 12GB RAM in this phone. The keypad does not pop up sometimes. The new phone battery survives for about 18 hrs on simple phone calls and normal work without any gaming or long videos. If you have couple of zoom calls it dries very fast

  
"
M Vishnuvardhan,"







  
  
    Best mobile
  
",5.0 out of 5 stars,"









  
  
    
  Awesome produc from one plus some faced camera quality not nice but after 10.5 update they have been so good . Best mobile in this price segment .If you are a day to day user and a average user just go for it  not suitable for gamers and heavy usersProsAwsome buildUser-friendly osSmooth screenCameraConsSometimes heat a littleAverage night photosBack case quality is averageSignal of bluetooth is averageBut the above cons can be retififed by software updates hope one plus will do fixIf you like this review hit a like and have facing any problem do let me know

  
"
RAKESH V,"







  
  
    It's an Awesome phone
  
",5.0 out of 5 stars,"









  
  
    
  Both the software and the hardware is of high quality. Camera is good and after the updates it's performance has increased and taking good photos and videos. Display is also very good and the processor is also performing without any lags. Battery lasts for 1 full day with heavy usage.

  
"
Kindle Customer,"







  
  
    Scratches and more scratches, even with gentle usage.
  
",1.0 out of 5 stars,"









  
  
    
  It's been less than a month I bought this phone and there are already so many scratches on the phone. The screen is pathetic, it keeps attracting so much dust that I have to keep cleaning every one hour to have a clean screen. I am so disappointed with this phone, no value for money. Also another disadvantage cannot plug in head phones. As it was not enough to spend this amount for this useless phone now I have to spend a heavy amount for the ear buds. And everyone knows how horrible Amazon customer service is, they don't even consider customers as humans after 10 days of return window. For USA return window is 30 days, for India its 10 days. So much racism.

  
"
Omkar Rahate,"







  
  
    Best for speed & performance, camera is just satisfactory
  
",4.0 out of 5 stars,"









  
  
    
  - Great performance in case of multitasking and processing speed.- Overall feel handy and the weight distribution is great.- WRAP charging support works great.Cons:- Observed frequent Bluetooth interruptions while using 1+'s Bluetooth headsets- The DTMF/touchtones while calling is not working properly, whenever called to customer care found the issue that it's not detecting the keys which are pressed.Overall in case of speed and processing Nord is at its best, but if you are looking for a phone with a good camera then this may not be a great purchase for you.

  
"
Abhisek Thapa,"







  
  
    Definitely to go for device.
  
",5.0 out of 5 stars,"









  
  
    
  I had been using a Redmi device for past three years and Nord feels like an amazing upgrade. The 90 Hz screen is a visual treat and the camera quality is good. My battery life is usually 8 to 9 hours as I am a heavy user but 30 W charger is quite fast. I can play games without a hitch and browse Instagram with a lot ease and grace. I really recommend this to all those who can afford it as it is a future proof device.

  
"
Amazon Customer,"







  
  
    Good phone but....
  
",4.0 out of 5 stars,"









  
  
    
  Pros:1. Oxygen OS2. Battery life3. Warp ChargeCons:1. Display tint2. Camera below par except the main cameras on both front and backBuy this phone for regular usage and the performance will be as expected from a OnePlus device, smooth. The display does have tinting issues, which might or might not be resolved through OTA updates. The cameras barring the main sensors are below par. The fingerprint reader is quick and recognises almost everytime. The battery can easily last a day under normal usage.Considering Oxygen OS11 will deviate from stock Android UI , might have to think twice before buying.

  
"
Sarin,"







  
  
    Not worth the price
  
",2.0 out of 5 stars,"









  
  
    
  I have been using one plus 3 from past 4 years. By expecting same quality and features ordered the phone and very much disappointed with the quality and the performance. Camera is just like any other Chinese phones and it has so much whitening effects and low quality. Battery is draining so fast and after the os update it became little better. This phone is not worth the price and cannot be compared with the previous one plus mobiles

  
"
Dhanesh,"







  
  
    Avoid very ordinary phone only advantage being 5g ready
  
",3.0 out of 5 stars,"









  
  
    
  Kind of fat ,heavy and bulky... Looks very ordinary, I took the blue one...Heats up very soon...camera at low light is terrible...and only the main camera quality is decent ...the rest of the camera r just for gimmick..battery is decent...also the auto light is too dim to be visible to read.. not impressed at all with this one plus offering...main problem being the thickness and weight of the phone..

  
"
Parth,"







  
  
    A Bad phone hyped to loot you
  
",3.0 out of 5 stars,"









  
  
    
  Pros:Stock Android, minimal bloatware.On-screen fingerprint scannerCons:Performance- performs poorer than my 3 years old OnePlus 5.Lag in using apps - doesn't feel like more than a 12-15k phone.Camera - pic quality is that of a 12k device.A waste of money mid range phone.

  
"
Daulat Singh,"







  
  
    Very happy after bought this phone😍
  
",5.0 out of 5 stars,"









  
  
    
  Definately your are very happy after you bought one plus nord like phone because it will provided all features in 30k which will not provided when we are compare to others phone. I am thankful to Amazon also because of rapidly delivery system.Camera is very good in focusing nd taking very clear photos. If you  are work in office then you didn't need to carry charger with you because of its battery life. Thank you team one plus nord and Amazon ❤️

  
"
Varun Sehgal,"







  
  
    Go for it.
  
",4.0 out of 5 stars,"









  
  
    
  Game changer in the segment and pricing. The Plastic finish could have been improved. The Functionality, Camera and Refresh speed is what you seek at this price band. I would say go for this one if you frequently love to change phones every year and a half , top up and buy another and continue this trend rather being burdened with a 50K phone and get bore and still get stuck for resale. Live in present , evolve with changing times.

  
"
harshini,"







  
  
    Really good at a great price.
  
",5.0 out of 5 stars,"









  
  
    
  A really great phone for the price.90Hz screen is awesome and so snappy. The cameras are good too. Except the macro one. But I knew what I was getting into so can't complain.Battery life is great too. Lasts me a day to a day n a half at times, the charging is superfast.Really appreciate OnePlus sending a cover in the box too.The only thing missing really is the headphone jack. But I'm using the c-type converter cable and it works just fine. Will recommend using the original converter by OnePlus though.

  
"
Saurabh G.,"







  
  
    Overall Good phone
  
",4.0 out of 5 stars,"









  
  
    
  overall good phone with average camera.Main drawback - Ringer, Vibration or silent option is available only through a physical button/lever rather than a soft button. I am not a fan of physical button to manage ringer/vibration or put phone on silent mode. in case i have to toggle between these modes 4-5 times a day, i doubt if the lever will last more than a year.

  
"
shubhan ullah khan,"







  
  
    Please check below
  
",3.0 out of 5 stars,"









  
  
    
  All over its a good package but it's not the best out there in the market1) if you are a gamer especially if you play pubg then please don't buy it now as oneplus has confirmed that they will roll out an ota update for the frame rate setting first let it come and check the review and but itCarema is decentBattery is a major issue it's drains like anything even when you're not using the phone so please keep in mind.**However the overall the experience is damn good phone is pretty smooth RAM management is pretty osum.***All to all of you are lite user then close your eyes and go for it :)

  
"
Gayatri Virmani ,"







  
  
    Does not live upto the hype
  
",3.0 out of 5 stars,"









  
  
    
  Does not detect my fingerprint. Have to try at least 5 times. The camera quality is okay. Not excellent. I've been using it for a week now and my new Nord hangs at times. The screen goes bonkers. For a new phone the battery life also isn't upto the mark. It drains pretty quickly and I have to charge at least twice a day.I was really looking forward to this phone. Waited 2 months to get mine. But somehow the phone does not live up to the hype.

  
"
RK,"







  
  
    Substandard Quality Product
  
",3.0 out of 5 stars,"









  
  
    
  I personally feel that company's decision to lower the price(which is actually not so lower) with reduced quality rather substandard quality is not a worthy decision. और अभी तो oneplus 10000 की सेग्मेंट मे भी आना चाह रहा है तब ना जाने क्या हाल होगा? It's Front camera is pathetic and main camera having four camera. Out of which 2 really not required. इस फोन को हाथ मे लेकर प्रीमियम feel नहीं आ रहीं है. 28000 rupees कहीं से भी मिड रेंज नहीं कहलाती. इसका actual दाम 20000 से नीचे होना चाहिए दोस्तों.

  
"
Deepak Kumar,"







  
  
    Best Camera phone at best price
  
",3.0 out of 5 stars,"









  
  
    
  Earlier it was pathetic in term of Night shots,Macro and battery backup.But due to regular updates of Oxygen interface all things are improved,Nightscape shots are even better without grains ,Best part I love is Portrait mode ..it gives more details and colors into image like 85mm dslr lens, Although iam not selfie addict but dual selvie camera is good for Vedio call or online classes even in low light gud Vedio quality in online sessions . But failed at Macro point, even iam not able to use external macro lens because back cameras are near to each other ,will try on selfie camera.later if it works.Wrap charging is awesome almost in less than 30.min full charged..Rest internal features are also unique , Now i have no regret

  
"
Vanish,"







  
  
    Moderate specs with moderate price .
  
",4.0 out of 5 stars,"









  
  
    
   I am having a great experience in using oneplus nord as my primary device. I have attached few of the camera samples you can check them out to get the accurate idea about the quality it delivers. Talking about battery life, i agree that its not that good but after the update power consumption is improved to a great extent and the result is visible as well ( u can have a look on the ss attached ..)Battery life - 9 hours of screen on time  with moderate usage ( including asphalt 9 ,youtube Instagram , and normal day to day surfing )Coming to build quality yes it does have plastic frame but i can assure you of the premium feel while holding it but still you have to put it in the cover almost all the time to ensure safety.Conclusion - Each and everything is moderate about nord including the price.

  
"
Nitika Nair,"







  
  
    A good daily phone
  
",5.0 out of 5 stars,"









  
  
    
  Ordered the phone on 20th and received the same on 24th, the product was perfectly sealed, Used the phone or 24 hours now and the review for the phone is as followspros:1. Good battery life: Charged the phone yesterday night and until 11 am today the phone is still at 60%, overall happy with the battery life2. Full-screen display: the 6.4"" display gives you amazing viewing experience.3.Rear camera: The rare camera does an absolutely fantastic job both in daylight and at night. I was actually mesmerized by the nightscape mode, though it feels that the photo was captured in daylight it does an amazing job.4. fingerprint sensor and face lock is quite apt and fast5. Tint issue: I didn't find any tint issue on my phoneCons:The only drawback for me is the front camera but I guess oneplus will resolve the problem. The problem is after zooming, the pictures appear to be grainy, if you are viewing it on a normal mode you won't see the issue, it is only seen if you zoom in.That's the only problem I haveOverall the phone is worth every penny and I'm happy to have it

  
"
Vishnu,"







  
  
    A SMART PICK FOR A MIDDLE CLASS ONE PLUS FAN
  
",4.0 out of 5 stars,"









  
  
    
  first of all I would like to give spoiler alert:It's not a perfect midrange phonecons:not a beastnot so fast(but suits for daily usage)battery stand by is above meanpros:execellnt UIgood ram managementvibrant displayhandy and compactExperience:basically I bought this device on a sole purpose to experience one plus feel.clean and stock ui grabbed my attention (as its the most legible os skin in android) .I had an issue with unlocking . finger print is decent but face unlock fails to work some times (not every one experiences it.. cause mine is a low lit area)as nord supports 5G it's a future proof phone but not truly(cause we are uncertain of 5G arrival-buying this for mere 5G is like waiting for a ship at an airport)I like the while packing case cause its a premium fell to open😂NORD can compete with other competitors like realmex3 pro/Samsung M51PS:IF U ARE NEW TO THE WORLD OF ONEPLUS (as they say so) This will start your journey with them smoothlyplot twist: THIS IS NOT A PAID REVIEW

  
"
Amazon Customer,"







  
  
    Check charging/usb port of Nord.
  
",2.0 out of 5 stars,"









  
  
    
  I normally don't give -ve reviews but had bad experience with Nord. On delivered day I applied for return/replace the product bcz it was not charging at all and micro usb port got disabled on its own. This could be issue with software or hardware but didn't expect from one plus. Thankfully Amazon troubleshooting app detected it and I could returned the product. Please try charging phone first before login into Google.I have not experienced this kind of issue with phones I have used like motorolla,samsung,redme,lenovo.Hope others wouldn't be getting such issues and if you experienced something like it after replacement policy is over then I think phone needs to be given in one plus service centre and it would be headache for us.

  
"
snehal t.,"







  
  
    Not so good compare to 1+6
  
",1.0 out of 5 stars,"









  
  
    
  Writing this review after almost a month of use. I was so happy with 1+6 that I thought of buying 1+Nord. But I am very disappointed with the performance of Nord. I feel camera quality of 1+6 is much better than Nord. I had faced issues with Google Map as location was not correctly showing in Nord. Google assistant, which is default app in Nord, automatically start after some intervals. Battery life is also not so good.

  
"
