Name,Title,Rating,Comment
Suma,"







  
  
    This is the perfect phone hands down.
  
",5.0 out of 5 stars,"









  
  
    
  This is one of the best phone available at the price range. Loved it.The fingerprint reader/scanner is just perfect.I feel side position should be the standard.Camera quality too is way better than m30s.The 8gb ram is just future proofing according to me.Don't even question the battery life. Lasts 2 days on average(with hours of online class everyday and other regular usage).The punch hole front camera is pretty much invisible if the screen is off and one won't even notice it during regular use.Only drawback is it is a bit expensive although it's features make up for the cost.10 on 10 would recommend to others.These are some of the pics taken in the Western Ghats

  
"
siddhaprasad,"







  
  
    Gaming review
  
",4.0 out of 5 stars,"









  
  
    
  Overall uses are good, I am new to Samsung felt nice, camera performance is very good, and battery back up will surprise u definitely. If u are not a gamer u must prefer this phone for average usage.it gives around 8hour backup.Guys, I am a mediocre gamer, as per my view this phone is not meant for gaming at all, so don't prefer If u likes gaming.The processor can't handle pubg graphics, it supports HD and ultra graphics but the phone cant handle it...And I compared it to real me x with snapdragon 712, I liked the display of realme x compared to Samsung m31s.So wait for Samsung m51.Becoz exynos 9611 is comparable to snapdragon 665.If u have any doubt u can ask me I will clear it, I am using this since 15 days

  
"
Arpan,"







  
  
    Great Value!
  
",5.0 out of 5 stars,"









  
  
    
  Pros: Build quality is top notch; Wide angle and macro Camera modes really shine through; S-AMOLED display has spectacular viewing angles and colors; pretty punch-hole front cameraCons: Typical Samsung Bloatware(a majority of them are shady Chinese apps) come pre-installed; Rear fascia is a scratch/smudge magnet; oddly placed fingerprint sensor is likely to give false negatives; not too great for gaming.

  
"
Pranjal Gupta,"







  
  
    Defective wide angle Camera
  
",1.0 out of 5 stars,"









  
  
    
  The phone I got from Amazon is defective, the wide angle camera is dislocated, completely off center, there's also a tilt if you hold the camera horizontally & if you put flash light over the camera then inner of camera is visible.I don't just believe that until I show the phone to my local samsung service center, retailer & trusted repair shop. All were agreed on defects of camera.When you paying this much of amount then you don't expect such defects & the packing material (box) is to cheap. Samsung destroyed my trust in seconds.If Samsung India reading this then tell me reason why I buy your product again?My refund is under process, let's see what happen.

  
"
Ambuj Sharma,"







  
  
    Best non Chinese phone
  
",5.0 out of 5 stars,"









  
  
    
  This is a very practical budget phone with latest and updated features,The build quality is strong and colors available are also really good.The daily functioning is extremely smooth with no lagging or heating problem.Battery life is remarkable and even after continuous usage over OTT platforms, it drains quite slowly.The camera function is also neat and clicks wonderful photographs.It has a good design and feels prime while holding.The sound quality is also good and Dolby Atmos adds to it.Security features are top notch.I have been using this phone for past 2 months and its really hassle free.

  
"
Velmurugan,"







  
  
    Worst product and service both samsung and amazon
  
",1.0 out of 5 stars,"









  
  
    
  Display problem with in 10 days. Amazon did not accept for replacement as period over for return just one day asked for sevice deny letter from samsung service.Samsung did not give and now it's more than one month afer submiting mobile to sevice center on 7th September. No refund no replacement and I'm suffering.Orderd 11th AugustReceived on 26th AugustStarted using 27th AugustProblem on screen 4th SeptemberReturn period 3rd SeptemberHanded mobile in service center on 7th SeptemberTill no answer. While contacting Amazon customer care they are giving false mail ID and false hope samsung nothing I'm the person effected and no one taking responsibility

  
"
Narayan g.,"







  
  
    Not worth for money
  
",1.0 out of 5 stars,"









  
  
    
  One of the worst product from Samsung, they must store their own processor and move to Qualcomm..Mobile has below issues1. More in weight2. Slow and not user interface is not good3. Speaker vibrates4. Speaker volume is not enough while you are on roads5. Mobile screen sensor doesn't work sometimes6. Keys doesn't respond sometime..Overall waste of money, just because I don't want to buy Chinese  product, I dropped One plus and brought  this, but wasted the moneyThere is no easy option to return this device, you will have to download some app and run it, if the result is healthy your mobile will not be taken back by Amazon. Poor service 😢

  
"
Pringle Biswas,"







  
  
    Samsung ZINDABAD. 😍😍😍😍
  
",5.0 out of 5 stars,"









  
  
    
  Its an excellent product... I have bought just few weeks back...Nothing to more explain about samsung products. Its always given better quality than expected..Camera quality very pure... It has 6000mah battery, so no need to worry about charge.. I am using this phone in high capacity but battery life just awesome..And the touch panel gives a smoothly feeling.And all together its an awesome product.

  
"
aj,"







  
  
    waowwwww  waowwwww and Waowwwww 😁
  
",5.0 out of 5 stars,"









  
  
    
  Waow waow waow!!!!!!!I have been using Mi for a decade now .. i tried almost all brands... on papers you will compare  the processor cam specs  etc etc  and feel MI is far  better than Samsung  m31s specs  and all ... trust me i was having the same myth . Samsung  is a all rounderBattery  lifeSamsung 6000 mah battery runs for 2 days, no gaming doneCamera is out standing ... the one shot feature is what i like  itLight weightSlim and stylish.

  
"
Nitesh Kumar agrhari,"







  
  
    Excellent  phone
  
",4.0 out of 5 stars,"









  
  
    
  A very good mobile. Price is little high..After 5 days of use my detail reviews are-1. Price is high2  U can play game coz of medium processor.3  Face recognition  is bad. Its taking too much time.4. Battery life is excellent5  more apps are installed  by Samsung.6 Camera is excellent

  
"
Rashmi,"







  
  
    If you want a value for money mobile then surely go with samsung m31
  
",4.0 out of 5 stars,"









  
  
    
  If camera is not your priority  you must go with smasung m31 bacause m31 camera is just awesome and a complete value for money mobile by samsung at present .M31s user is already comprising with exynos  9611 two year old processor just for samsung UI and samsung not providing other things up to mark like fingerprint is fast but sometimes doesn't recognize and we have to unlock with pin or password Hope samsung will fix it with an update Camera are good both back and front back camera captures good dynamic range but struggles in low light front camera performs good but lack in portrait shotsBattery is awesome as expected .

  
"
VIJAY Burgu,"







  
  
    Bad face detector and finger sensor
  
",2.0 out of 5 stars,"









  
  
    
  I was using note7 pro before this and bought this to avoid china phone.. Face detector never worked properly.. Finger print sensor gets timed out before i press the finger print sensor because the same button is used for unlock and finger sensor.. Till date I wasn't able to successfully open with face detector.  On note7 pro this is nothing great.. Ease of use with my old phone was much better than this.  I kept extra money but not great  features and even the weight of phone is very high.. If anyone is thinking to change phone to avoid  china phones wait for something that new comes into market..

  
"
Ashish G.,"







  
  
    Worst Phone of Samsung. Bad experience after using it 20 days
  
",1.0 out of 5 stars,"









  
  
    
  I purchased Samsung Galaxy M31s 8 gb variant in 14 Aug 2020. Previously it was running good when i rate it 4. 5 stars. Now i m rating it 0 as some issues arising20 days after using the phone. Phone usually showing the error of SIM CARD CRASH. all networks disapper after it. Whoever thinking to purchase it, dont buy this phone . I am sharing my self experience of the phone. I got this phone from Amazon on 14th aug 2020, and from last week i have given this phone for 3 times to service center and even service center is unable to detect the problem in it. So dont purchase this phone.I too got disappointed very much by the samsunng 1st time.

  
"
Mohammed Kashif,"







  
  
    I loved this 📱 phone 🥰🥰
  
",5.0 out of 5 stars,"









  
  
    
  I purchased This phone from Amazon, I got the delivery before the expected date, Good service by Amazon. I am writing this review after using the phone for more than 15 days, Battery life is awesome it charges faster than any other phone and battery back up is quite good. Camera quality is more than perfect in this range 😍 Gaming experience is also amazing with this device, also I give 10/10 for the display quality, no brand can provide super Amoled in this price, display is truly amazing. I have used Samsung A51 before this, I love both the phones and this one come with the incredible feature of single take option in the camera, and I loved this feature. Overall you get a best phone under this price range..

  
"
Anirudh ,"







  
  
    If 'Awsm' was a phone....its definitely this
  
",5.0 out of 5 stars,"









  
  
    
  What a monster!!!.Awsm display,Awsm battery, Awsm processor, Awsm looks......its awsm in all means.....there's nothing to complain about.....gets full charge in around 80-90 mins and works 48hrs straight.....what else u want!!...it has the best display if u are thinking about media consumption and a great processor if u are thinking about gaming..... and if u thinking about looks... Cmon why r u even thinking ...it has got the looks in its price segment......forget the rest and go for the best and its more tha best

  
"
Nikhil,"







  
  
    Honest review after 1 month of usage
  
",4.0 out of 5 stars,"









  
  
    
  Youtuber Review : after 1 month of usageCons1. Front camera is Not good2. Apps Open\Close animation lags after 2-3 days of usage, you have to restart ur device to get smoother animations again or Turn off animation(Refuce animations), because of poor exynos processor.3. Missing some basic features like ""clipboard"" in the keyboard and so.,Pros1. Excellent Display2. Back camera is good3. I have tested call of duty, Real racing 3 and some 2GB+ capacity games, it works good without lag.4. Ram management is greatMy device is 8/128 GB Variant, hope my review helps :)

  
"
MADHUR MAHAJAN,"







  
  
    Think before purchase
  
",3.0 out of 5 stars,"









  
  
    
  Not that much good as i expected... battery life is good but the camera night vision is very bad... and some times it lags and sometimes speaker is not working good... the sound of speaker fluctuate.... and facelock and fingerprint is not that much fastThere are features are really good... and the camera quality at day time is really good...

  
"
Chandan satapathy,"







  
  
    Honest review after using m31s for past 8 days
  
",5.0 out of 5 stars,"









  
  
    
  Writing a review after a continous usage of 8-9 daysPros1.excellent mid range smart phone2.battery life is awsome takes around 1h 45 mins to charge completely and 6000 mah battery would gove a full day heavy use.3.The s-amoled screen is awsome with great colors4.camera quality is good with sleek and beautiful  design5.side fingerprint  sensor is very sensitive6.sound quality  is very good and loud.Cons1.some time lags when switching between apps2.no 60fps video recording available3.macro mode quality is little low

  
"
surendra kumar jain,"







  
  
    DONOT BUY
  
",1.0 out of 5 stars,"









  
  
    
  Not at all a buy.It only says good camera but the worst part is its camera. In low light it takes picture  as 2mp camera.It is too heavy and looks very cheap and heavy. YOU SHOULD NOT BUY IT.you will regret as I am regretting.

  
"
Yuva,"







  
  
    worst product from Samsung...give it 100 stars for worst performance
  
",1.0 out of 5 stars,"









  
  
    
  One star is also waste for this product ..same old Samsung software  I think .its hanging from 2nd day of using...worst software by Samsung and response not good from customer care ...getting memory ,storage and cameras is not only enough for mobile performance ..I don't know when Samsung is going to realize this ...I was suppose to buy 1 plus but as non China brand I pick this ..worst selection for me this one ........Big big minus is fingerprint sensorImportant thing is reviews are good everywhere all above 4 stars 🌟 🌟 ⭐ 🌠Don't know on what bases all these rating starsss are getting ....really frustrated 😞

  
"
TooLazy,"







  
  
    If you are interested in Screen, battery & camera then go for it
  
",5.0 out of 5 stars,"









  
  
    
  Screen is awesome you feel premium qualitymonster battery, camera quality is good for that priceFinger print sensor is on side bar and it is not that fastFace unlock needs lot of improvementPhone feels a bit heavy due to 6kmah battery

  
"
akshay Ruikar,"







  
  
    Best Phone in This Price
  
",5.0 out of 5 stars,"









  
  
    
  Best phone under 21k , camera clarity too good ,in day and specially in night mode , awesome phone . I can recommend you can go for samsung m31s

  
"
Neeraj Shanker,"







  
  
    good performance and give good experience to normal users
  
",4.0 out of 5 stars,"









  
  
    
  Good package in this price range ........this phone give all points to normal user not for gamer......I m not play game soo I m happy with phone performance.......no hang and no heat......battery backup is good .....camera is also good in day time......but fingerprint scanner work good but position it little bad....if u used cover soo it hit and miss some time....overall I m happy with phone performance and in this price Samsung need give more powerful processor.......

  
"
Akshay S.,"







  
  
    Don't buy this phone😡😡😡😡
  
",1.0 out of 5 stars,"









  
  
    
  Don't buy this phone. 😡😡😡. From 2nd week onwards, the audio is not working. There is  always an irritating background noise while playing media and streaming which is similar to the noise heard when we change the staions in radio. Also, when I unlock the phone after sometime, the screen is stuck. I hate this phone. I hate Samsung...Please don't buy this phone only because of battery.

  
"
Rimjhim Saikia,"







  
  
    Honest review after a month of usage
  
",3.0 out of 5 stars,"









  
  
    
  Rear camera is a winner here but front camera doesnt perform like it's 32mp. If samsung can fix it with a software update it would be great. The single take feature is another attraction to go for this phone. Battery life is good..last a day with normal usage. Don't expect more than that. Processor is slow to be frank, have seen lags quite a time in app opening and network connectivity too. Overall it is a mix of both pros and cons. If your only concern is the camera quality it would be a good choice to pick this phone but again it is not best for selfies. Samsung really need to fix this.

  
"
meenu,"







  
  
    camera9/10,battery(5000w performance),display 10/10,
  
",4.0 out of 5 stars,"









  
  
    
  Awesome wide camera.. ! Everything  awesome...! Just one drawback that is ""Data cable to connect with laptop, you have to purchase it separately !

  
"
Amazon Customer,"







  
  
    Average Phone - Not a great one for the price
  
",4.0 out of 5 stars,"









  
  
    
  I've been using M31s for 3 months now and based on the usage experience I say that it is an OK phone for the price.Pros:1. Good screen resolution2. Good battery life3. Comparatively faster battery charging.4. Nice experience of One UI from Samsung5. Better quality build.Cons:1. Very poor mobile Internet Connectivity. My previous phone Lenovo K8 Note has far far superior connectivity. The worst one I've experienced.2. Camera is not as good as we expect when we see 64MP resolution on the specifications. Very average.3. Slow processor. One can expect a lag even on a day to day usage.4. Poor placement of fingerprint scanner.

  
"
Dr Daya,"







  
  
    Mind blowing
  
",5.0 out of 5 stars,"









  
  
    
  This product is incredibly mind blowing.1. Excellent battery life.2. Good camera & video quality.3. Don’t hung.4. No overheating.With lower pricing, it is a better option in comparison to Realme X2 pro or Oneplus Nord.

  
"
sajeev,"







  
  
    Good phone with high price..
  
",3.0 out of 5 stars,"









  
  
    
  Internet connectivity is poor compared to Chinese phones. I checked with Chinese companies same time and found that net is working in Chinese phones and not connected with Samsung m31 and 31s. This may be due to poor performance of processor.Camera and battery superAlmost all apps stucked several times

  
"
Gaurav Garhewal,"







  
  
    Really #Monster
  
",5.0 out of 5 stars,"









  
  
    
  Samsung M31s... its ""PAISA WASOOL PHONE"". Awesome phone in affordable price. Before I bought this phone was worried about samsung's hanging and heating problem in earlier models but this phone is very smooth and elegant. I shared my some experience in few points---1. Huge Battery performance2. 64MP Primary Camera is like DSLR3. Selfish Camera 32MP is best selfie camera i have ever seen4. Exynos 9611 Processor is very fast.5. Big Display with FHD Resolution.6. Feeling like premium smartphone in under budget.I request you all reader please ignore all ""Negative Reviews"" about this phone.

  
"
Manoj kumar,"







  
  
    The best-superb-wonderful-amazing-excellent phone in this range
  
",5.0 out of 5 stars,"









  
  
    
  Reviewing after use of 24 days, i used so many features1. Superb camera front and rear both2. Awesome battery backup3. Fingerprint response time is too good4. Very good phone grip in hand.5. Colors are awesome6. Sound quality awesome7. No hang issues8. No hanging issues9. Google assistance working mind blowing10. Great performance11. Awesome touch experience12. Superb design13. Sony sensor in primary cameraI am very happy to have this phone... i am loving using this phone....Samsung should add back cover, screen protector and earphones in the boxThanks for this awesome phone

  
"
Nelson antony,"







  
  
    Samsung m31s 👍👍
  
",5.0 out of 5 stars,"









  
  
    
  Have been using this phone for a couple of days. You'll fall in love with the display. It's so sharp and crisp. If you are not a very heavy gamer then just blindly go for it. Phone is pretty fast for normal usage.The camera is pretty decent. Processor is good for general use.Camera is very good.Face unlock is a bit slow but does the job .....Side mounted finger print is much better than indisplay finger print of my a50s. There are no ads and the os is so beautiful.The phone feels premium in your hand. Overall ... value for money..According to my experience amazon is the best online flatform available here,they done a great job even at this corona time,Package arrived two days ahead.

  
"
shubham burghate,"







  
  
    perfect phone within 20k range
  
",5.0 out of 5 stars,"









  
  
    
  Hi all,Just amazing deal I got in prime sale got it for almost 15500 with exchange of old worth 2500 Nd HDFC card discount.Purchased 6 gb 128 perfect 👌  with every feature Camera Best clarity of pictures. Audio is really good. Battery performance  is Great even fast charger charge the phone in less time overall its good phone from Samsung within 20k range. No second thought just go for it and not with MI or other Chinese products.Thanks,Shubham Burghate

  
"
Vicky,"







  
  
    worth choosing @this price
  
",4.0 out of 5 stars,"









  
  
    
  Just received it yesterday though it is 4 days later when it was supposed to be delivered but when I opened the box n saw the phone I explained.. WOW..!  I have used it for 2 days now it was worth choosing this phone. Its gorgeous looking pretty smooth to use working as expected fingerprints r catching in no time n fair enough battery even using multiple apps at a time. Worth buying it in 16200 with exchange my older phone.

  
"
Ashwin Ballal,"







  
  
    Average Phone
  
",3.0 out of 5 stars,"









  
  
    
  Agree its a budget friendly.. But few important features are complicated. Since finger print unlock is in the side. Dont work all the time. Sometimes need to touch 4 to 5 times to unlock..Call recording option is horribe. If you put in all call recording mode it record random calls. And if you select manual recoding option the recording icon dont reflect many a times.Still maany more features like Bluetooth and mobile hotspot not working properly. Not sure its in all phone or only my handset is defective..Overall an average phone

  
"
Anupam Das,"







  
  
    Best in every class.
  
",5.0 out of 5 stars,"









  
  
    
  I am using this product and I am completely satisfied with this. I do not know why people goes for chinese brands. I have used more than 16 smartphones since 2016. And I have come to the conclusion that the youtuber show us the comparison between the chinese brands and samsung in new condision. But the fact is the performance of chinese brand decreases with time. But the performance of samsung camera, battery, chipset does not decreases. Just compare the chinese brand with samsung after 6 months or 1 year uses, then you can understand. As I used more than 16 smartphones of various brands like mi, oppo, vivo and I know that fact.

  
"
Shagun,"







  
  
    Let me end your confusion
  
",2.0 out of 5 stars,"









  
  
    
  If you're looking for a review that will end your confusion let me do the honors for you. I got not even 2 days ago, and all the negative reviews I read/ heard about it in videos etc are absolutely true.It actually lagged the minute I clicked the first pic, it has the weirdest color Balance in pictures, the front camera makes you look faded and Rear one doesn't focus well as well the colors are off again like red looks orangish...  I'm seriously considering selling this and getting an oppo.If you genuinely want to buy definitely check out the model first in a store, because all the tech bloggers clearly warn about these issues.Genuinely extremely disappointed :'(

  
"
R.K. Study99,"







  
  
    Go for it!
  
",5.0 out of 5 stars,"









  
  
    
  I personally liked this product. Here are some disadvantages which I noticed in this phone. First, processor, it lags many times, but I don't like heavy games so it is quite good for me. Second, there is no any inbuilt screen recorder. Third, unavailability of S Secure folder. If you want to to secure your personal data then you have to choose other apps for that. But, overall it is a good phone for me. It's camera quality is briliant and network quality is also better than other chinese handsets. Lookwise and display is awesome and most important it can be used by single hand. There are not so many installed app in this phone. So there are a lots of space in this handset for your data.

  
"
HIMANSU MALLA,"







  
  
    Super value for money - Samsung M31s
  
",5.0 out of 5 stars,"









  
  
    
  For my continuous usage of phone for work, this  phone matched my all requirements. 8GB RAM, 128GB storage makes it seamless to operate and toggle between apps with great speed without any lags or call latency. 6000 mAH battery gives me almost 2 days of uptime without re-charging and just 90 minute to full 100% charge from 1% is another amazing experience with this phone. Can't ask for me at this price. I am not a great user of camera, but what ever mild use I do found the camera pictures and videos quality to be far far better than previous phones. Friends & relatives appreciate the pics/videos sent to them shot on this phone.

  
"
Tani,"







  
  
    A must catch at this price!
  
",5.0 out of 5 stars,"









  
  
    
  Other than it's battery life that's was supposed to last 3 days that everyone claims( but in reality it lasts for a day or day n half only and charging your phone once in a day is not a big deal), rest all features are exactly same as they marketed this phone. And it's design (gradient back) literally killer. Earlier I thought it will be a bit big for my palm but now it's like part of my palm..LOL.Fingerprint reader: it's fast and accurate.Battery life: it's really good but not as they marketed..LOLCamera quality: I don't use camera much but a few experiences that I had with this was up to the mark. And I liked how the picture came out even in dark.

  
"
Rajesh Roy Smatani,"







  
  
    Best Phone in this price
  
",5.0 out of 5 stars,"









  
  
    
  Initial impression after using for one day.1. The display is Gorgeous. Feels like a high end device2. Specs say 6000 MaH battery. Power management is not up to the mark. Without using any power intensive app battery drain is quite pronounced and noticeable. Hopefully Samsung will release a patch to fix this3.Camera: Impressive. Good lighting conditions result in beautiful and detailed shots. Struggles a bit during the low light conditions. Overall quite ok for the price.4. Processor: Not the fastest out there but does the job. Nothing to complain about

  
"
Tanmoy Dutta Chowdhury,"







  
  
    Didn't expect this from samsung
  
",3.0 out of 5 stars,"









  
  
    
  I have purchased this product almost a month ago, I will not like to discuss about pros or cons. When I purchased it it took less than 2 hour to charge, then  as the time goes, the time increased, and now after 2 hours it acquires less than 60% charge! To charge it fully, taking more than  hours. is it fair??I don't know it can be returned now or not as already a month has been since I purchased it, but without using it for longer times how can one be sure how will it work after 1 or 2 months? If amazon can make it possible to return it and make a full refund of my money,  then I will be very much thankful! Else, I may not consider Amazon to purchase any product  again!

  
"
Manas,"







  
  
    I loved this phone 💖💖
  
",5.0 out of 5 stars,"









  
  
    
   This phone's fingerprint works very well and very accurately And the performance of this phone's battery is excellent, once full charged, it can run for 1.5 days comfortably even after heavy use. The battery of this phone is fully charged in about 1 hour 20 minutes. Talking about the camera, the camera quality of this phone is very excellent, especially its single take feature was very good. And talking about the degine and build quality of this phone, it looks great and premium, the weight of the phone is also very right Speaking with my experience, I liked this phone very much and in this price range this phone may be the best phone👌👌

  
"
Amazon Customer,"







  
  
    Performance
  
",2.0 out of 5 stars,"









  
  
    
  camera, battery is ok,Performance is very slow.Face some app got hung when use multipe apps. I.e. camera, what's app etc.Even facing slowness for candy crush game also.When use wifi & Bluetooth at same facing lag in bluetooth streaming connection.When use network type LTE for both the SIM, however observed internet slowness on SIM2

  
"
U Vamsi krishna,"







  
  
    The Monster phone
  
",5.0 out of 5 stars,"









  
  
    
  Best display, best battery and the best phone in this price range. I am enjoying this phone. Even light gaming is possible. RAM management is the best. I will also recommend this phone in this price range. It comes with Knox security. Not as strong as A series but better than nothing. This makes the phone the most secure device in this range.

  
"
Sandeep,"







  
  
    samsung m31s honestly review
  
",5.0 out of 5 stars,"









  
  
    
  Hello users Samsung m31s I deeply check each and everything here is my honestly review if we talk about phone then overall rating I give 4.5 🌟  I speratelist of spec of phone battery drain no problem because monster 6000mAh capacity.Second thing camera so guys in my opinion camera is absolutely good compared to this range 20k budget phone. There is no issue such heat up or lagging in performance good at everywhere in daily uses.Two big thing lapse that can be placed one processor at least snapdragon 720g or 730 processor and screen could have been better gorilla glass 5 front side as well back side.At last one thing I'll describe attraction of phone really fantastic as samsung s series phones. Best phone under 20k.

  
"
Irshad m.,"







  
  
    Best phone Under non Chinese category but low processor performances smartphone
  
",3.0 out of 5 stars,"









  
  
    
  Firstly,  Samsung M31s is not better than M31. I'm almost used 6 months M31 so on that performance I will say both phone are performing same. This phone is only perfome over m31 is for finger print reader, battery charging and camera level.Cons:1.Very poor battery performance as 6000mah is not the correct backup, actually this one is 3000mah2.Very lag phone and its not recommended for gaming especially Pubg, Freeware is not recommended un this phone.3. Sometimes its got hang.Camera - 4/5Battery backup- 2.5/5Fast charging- 5/5Fingerprint  - 5/5Face Unlock - 3/5CPU - 3/5Display Clarity- 5/5Sound - 2.5/5Network receiving capacity-3.5/5

  
"
sachin,"







  
  
    Just go for it ,you will not regret
  
",5.0 out of 5 stars,"









  
  
    
  This phone is good and deserve 5 stars.If you are looking for a phone in around 15 k buy this phone may be few extra bucks but its worth it.I have been using this phone from 1 month now, these are my observations1.Phone look premium in hand2.Battery backup is around 2 days if you are not a pubg player3.Phone is not haveay or look big in hand4.Width of phone is appropriate to use it single handle5.If you watch vedios on phone, you will love screen resolution because of super amolaidJust go for it ,you will not regret

  
"
keshav s.,"







  
  
    4 out of five stars
  
",4.0 out of 5 stars,"









  
  
    
  Overall perfection of m31s is GreatDisplay is amazing.Lookwise it doesn't feel like an M series phone,it flet like premium A seriesFP sensor works well although it can store only 3 fingerprints.Camera is overall good. Can't say it's a camera centric phone obviously. However it has some good outputs6000mah battery with 25W fast charging is awesome. (you get reverse charging as well).The only con i felt till now is the exclusion of a phone cover in the box. This might sound silly but I'm one of those guy's who use phone with a cover only to be on the safer side.Everything  is fine but network issues with jio sim but processing speed of app is acceptable.

  
"
Pradeep,"







  
  
    Not a gaming phone.. M31s
  
",4.0 out of 5 stars,"









  
  
    
  After going through lots of reviews from other  users and watching YouTube videos, i have opted this phone for my day to day usage. I am writing this review after using this phone for 3 days. Here's my observation:This phone is absolutely not for the gamers.Finger print response is not quick.Takes tame for processing the images once you click the camera. But could see excellent images are coming out.I could see bit lag while playing carrot pool online game(I doubt whether this could be able to handle call of duty, smoothly!).Rest all is good on this phone and works perfect.

  
"
Samapika,"







  
  
    Great Product for samsung with some glitches
  
",4.0 out of 5 stars,"









  
  
    
  Samsung galaxy M31s is one hell of a product. with excellent features and a great price. as every other review have noted out, there is no clear case provided in the standard pack, which i guess should have been mandatory at this price.the one issue is the build of the body. As the body is plastic, it tends to get a lot of scratches too fast, too soon. even with the cover on , any slight scratch is permanent, and no matter how hard you try to clean it, the stains wont just go. Body build need to improve.great product, needs build quality improvement.

  
"
Himanshi,"







  
  
    Best phone for Normal Usage
  
",5.0 out of 5 stars,"









  
  
    
  Its been 2 weeks since I have been using this phone and I can say that in terms of battery it is the best phone I have used till now. Yesterday I chargered it after almost 2.5 days. I watch Youtube and other stuff in phone and also use it for social media.Other good things is it's camera. Picture quality is quite nice in 64MP mode. White balance is also good. Colours shown are natural.The Speaker on the phone is also according to my taste, i.e it has punchy sound. I dont like stereo speaker as they generally lack bass.Now talking about its display quality, as you know about samsung display, there are just Awsome💯.Overall I can say it is the best phone for those who do not play heavy games on their phones.

  
"
Prasad,"







  
  
    Back Of Midrange best killer mobile under 20k
  
",5.0 out of 5 stars,"









  
  
    
   FINALLY  I GOT MY SAMSUNG M31S AFTER A LONG WAITITS WORTHYPROS:EXCELLENT CAMERAEXCELLENT MONSTER BATTERY BACKUPEXCELLENT  VIEW DISPLAY  sAmoled DisplayOverall a good and worth phone under 20kCons:For everyone its not a ConBut for heavy user heavy gamer don't like thisIts Exynos 9611 processorI hope from upcoming devices SAMSUNG will change the processor'sOverall a best mobile under 20k....Don't thinkJust buy guys...Trust me ...SAMSUNG are fare better than that waste Chinese companies....Jai Hind .....

  
"
Siddhartha,"







  
  
    Solid mobile for daily usage
  
",5.0 out of 5 stars,"









  
  
    
  This is a review after using this phone for one week. I felt that Samsung galaxy m31s has delivered what is expected from it inspire of its processor. This is my first Samsung mobile previously I was on redmi note4 pro. When compared to some bang for buck Chinese mobiles Samsung's software has lot to offer for example popup windows, focus mode, black and white mode for digital wellbeing. Battery and display are solid. Camera is good for this price point. Processor does the job from the point of view of a non gamer.Cons:-1)Finger print sensor needs some tweaks2)Should have provided atleast a cover

  
"
Sonia D.,"







  
  
    Complete package
  
",5.0 out of 5 stars,"









  
  
    
  Despite its large 6.5-inch screen, I like how the phone feels in the hand. It’s light, and easy to hold and use one hand. It’s a tall phone, though. The Galaxy M31s doesn’t look too flashy, but I am okay with that. But Samsung does cut some corners to keep the price down. Like the Galaxy A51, the M31s’s back panel is made of plastic with a glass-like finish, but you probably wouldn’t be able to differentiate. Still, the build quality is solid, though there is no waterproof rating.

  
"
Amazon Customer,"







  
  
    Awesome phone with mind-blowing qualities
  
",5.0 out of 5 stars,"









  
  
    
  Simply awesome, mind-blowing. Best in the market in this price range.Camera, Display, Battery, Touch sensor and Smoothness everything is just superb. I had planned for oneplus nord but finally I decided to go for this one because of ongoing China issue.And now am feeling too happy for my decision.I was using Vivo V9 earlier which was also a great phone but if I compare this one with that then Vivo was nowhere while i had purchased that 2 years back almost in same price.Go for it without any second thought.

  
"
Sam,"







  
  
    average phn
  
",2.0 out of 5 stars,"









  
  
    
  Bought it from amazon.. about box .. i must say samsung has given just charger nothing else.. no headphones no mobile cover nothing.. phn has big issues like it restarts once a day on its own... some technical issue.. over all very average phn .. no features .. not recommended

  
"
Ajay avinash,"







  
  
    COULD HAVE BEEN BETTER FOR THE PRICE RANGE
  
",3.0 out of 5 stars,"









  
  
    
  CONS:1) Lags and Heating issues while gaming even with medium graphics.2) 64MP mode does not look good.3) If the screen goes off while u are in a page or any app, it forces us to lock and unlock the device twice for the page or app to respond.4) The glasstic back is very prompt to scratches. You definitely need a back case. NO use of giving a good look with no scratch resistant.PROS:1) INTELLI CAM really does well2) No noise in the images but feels like the sharpness misses a bit.3) Display is awesome as always.4) Punch hole does not feel to distract you5) doesn't feel too heavy for a 6000MAh battery.

  
"
Prashanthadithya,"







  
  
    Not to buy
  
",1.0 out of 5 stars,"









  
  
    
  Better not to buy. It doesn't have 10days replacement and my memory card is blocked unable to remove and if you take it to service centers they say it doesn't include in warranty..

  
"
DHRUV SHAH,"







  
  
    Battery
  
",3.0 out of 5 stars,"









  
  
    
  Usage time is too low for a phone of 6000mah capacity. When charged to 100% it only lasted about 14-15 hours with a screen time of 5 hrs. Else the phone is premium.

  
"
SL,"







  
  
    Impeccable Device!!
  
",5.0 out of 5 stars,"









  
  
    
  I really would prefer and recommend this mobile due to the impeccable things it does and has.I would like to list the pros and consPROS1. Excellent Super AMOLED display2. Amazing battery life3. Amazing sound and infinity o display4. Android 10 with One UI5. Amazing gaming performance6. Amazing Camera performance in daylight and  at night7. Smooth like butter to use8. Non-Chinese PhoneCONS1. Plastic back picks up scratches easily2. Same exynos 9611 processors, but performs well and good only.# Overall an amazing Phone and Value for money and impeccable experience!

  
"
